sequence_id,frame_id,actor_id,motion_type,joint_name,x,y,z,servo_1_pos,servo_2_pos,servo_3_pos,torque_1,torque_2,torque_3,motion_quality_score
93,22,actor_03,sitting,Head,0.035,1.47,0.299,71.83,3.28,39.95,0.169,0.326,0.373,0.807
93,22,actor_03,sitting,Spine,0.597,1.68,0.382,57.0,22.87,71.14,0.361,0.114,0.322,0.807
93,22,actor_03,sitting,LeftHand,-0.848,1.552,-0.163,2.29,40.71,11.51,0.163,0.226,0.335,0.807
93,22,actor_03,sitting,RightHand,-0.667,1.391,-0.728,11.08,24.76,69.03,0.456,0.26,0.212,0.807
93,22,actor_03,sitting,LeftFoot,-0.752,1.45,-0.087,50.3,81.65,12.42,0.356,0.109,0.36,0.807
93,22,actor_03,sitting,RightFoot,-0.822,1.739,0.177,71.51,34.72,59.31,0.162,0.452,0.299,0.807
93,23,actor_03,sitting,Head,0.546,1.388,0.506,18.96,44.48,60.57,0.449,0.365,0.331,0.807
93,23,actor_03,sitting,Spine,0.5,1.836,-0.021,17.67,71.67,75.57,0.275,0.316,0.197,0.807
93,23,actor_03,sitting,LeftHand,0.422,1.376,-0.244,69.53,62.06,45.97,0.188,0.218,0.164,0.807
93,23,actor_03,sitting,RightHand,-0.131,1.666,-0.181,72.34,56.88,3.7,0.439,0.466,0.168,0.807
93,23,actor_03,sitting,LeftFoot,-0.239,1.235,0.708,53.98,79.65,8.14,0.325,0.256,0.298,0.807
93,23,actor_03,sitting,RightFoot,0.762,1.512,0.162,56.11,55.35,13.5,0.458,0.386,0.208,0.807
93,24,actor_03,sitting,Head,-0.313,1.589,0.147,84.3,8.02,4.93,0.317,0.288,0.408,0.807
93,24,actor_03,sitting,Spine,0.486,1.637,0.406,84.14,9.08,83.22,0.435,0.474,0.43,0.807
93,24,actor_03,sitting,LeftHand,0.198,1.349,-0.289,85.5,35.92,70.1,0.476,0.151,0.117,0.807
93,24,actor_03,sitting,RightHand,0.023,1.072,0.638,64.16,39.95,57.75,0.486,0.454,0.407,0.807
93,24,actor_03,sitting,LeftFoot,0.488,1.338,0.569,10.04,43.68,27.97,0.499,0.189,0.106,0.807
93,24,actor_03,sitting,RightFoot,-0.538,1.135,-0.349,80.98,51.89,74.0,0.306,0.491,0.176,0.807
93,25,actor_03,sitting,Head,0.115,1.482,0.537,36.88,36.43,17.8,0.248,0.327,0.361,0.807
93,25,actor_03,sitting,Spine,-0.406,0.946,0.326,2.71,15.05,68.72,0.241,0.182,0.187,0.807
93,25,actor_03,sitting,LeftHand,0.627,1.48,0.04,81.19,16.99,26.33,0.18,0.488,0.211,0.807
93,25,actor_03,sitting,RightHand,-0.499,1.04,0.265,42.65,88.47,58.68,0.137,0.17,0.224,0.807
93,25,actor_03,sitting,LeftFoot,-0.448,1.219,-0.056,8.48,48.33,50.91,0.365,0.491,0.162,0.807
93,25,actor_03,sitting,RightFoot,0.626,1.468,0.269,36.32,10.74,54.88,0.448,0.306,0.266,0.807
93,26,actor_03,sitting,Head,-0.252,1.608,0.388,9.53,58.65,58.86,0.183,0.213,0.11,0.807
93,26,actor_03,sitting,Spine,0.153,1.484,0.03,15.39,81.79,52.43,0.185,0.18,0.233,0.807
93,26,actor_03,sitting,LeftHand,0.828,1.215,-0.143,53.49,32.38,6.78,0.426,0.375,0.358,0.807
93,26,actor_03,sitting,RightHand,0.054,1.495,0.142,10.47,40.62,36.91,0.125,0.257,0.455,0.807
93,26,actor_03,sitting,LeftFoot,-0.139,1.68,-0.738,12.43,20.49,59.52,0.487,0.371,0.188,0.807
93,26,actor_03,sitting,RightFoot,0.129,1.567,0.313,86.51,68.28,49.74,0.175,0.34,0.382,0.807
93,27,actor_03,sitting,Head,0.116,1.414,0.039,51.95,1.49,45.31,0.436,0.38,0.344,0.807
93,27,actor_03,sitting,Spine,-0.895,1.676,-0.427,32.58,27.41,67.01,0.473,0.152,0.146,0.807
93,27,actor_03,sitting,LeftHand,0.311,1.384,0.555,46.99,80.29,87.39,0.237,0.319,0.341,0.807
93,27,actor_03,sitting,RightHand,0.052,1.574,-0.119,78.27,42.75,52.99,0.439,0.248,0.471,0.807
93,27,actor_03,sitting,LeftFoot,-0.498,1.627,-0.538,56.62,17.86,31.54,0.353,0.2,0.326,0.807
93,27,actor_03,sitting,RightFoot,0.582,1.574,-0.614,25.62,40.89,12.36,0.234,0.283,0.424,0.807
93,28,actor_03,sitting,Head,0.005,1.646,0.77,11.77,33.86,38.04,0.485,0.286,0.36,0.807
93,28,actor_03,sitting,Spine,-0.311,1.49,0.623,10.23,11.79,16.97,0.441,0.276,0.381,0.807
93,28,actor_03,sitting,LeftHand,0.144,1.356,1.082,5.78,67.15,70.31,0.24,0.192,0.292,0.807
93,28,actor_03,sitting,RightHand,0.108,1.29,0.665,28.04,49.02,78.8,0.127,0.13,0.327,0.807
93,28,actor_03,sitting,LeftFoot,0.529,1.657,0.332,61.98,81.77,89.97,0.483,0.148,0.473,0.807
93,28,actor_03,sitting,RightFoot,-0.809,1.465,-0.732,77.84,86.99,39.88,0.396,0.149,0.499,0.807
93,29,actor_03,sitting,Head,-0.425,1.685,0.213,33.56,6.03,86.16,0.2,0.383,0.191,0.807
93,29,actor_03,sitting,Spine,-0.613,1.541,-0.031,34.75,79.14,27.4,0.45,0.389,0.137,0.807
93,29,actor_03,sitting,LeftHand,0.052,1.223,0.195,39.37,43.04,46.82,0.408,0.383,0.198,0.807
93,29,actor_03,sitting,RightHand,-0.055,1.222,0.394,9.69,43.67,5.35,0.468,0.142,0.468,0.807
93,29,actor_03,sitting,LeftFoot,0.478,1.532,1.174,16.25,43.55,51.88,0.337,0.153,0.117,0.807
93,29,actor_03,sitting,RightFoot,-0.246,1.414,0.463,13.93,11.59,87.41,0.192,0.385,0.424,0.807
93,30,actor_03,sitting,Head,0.395,1.804,-0.359,86.01,23.32,56.19,0.479,0.3,0.399,0.807
93,30,actor_03,sitting,Spine,0.373,1.456,-0.037,72.45,64.1,14.89,0.214,0.488,0.229,0.807
93,30,actor_03,sitting,LeftHand,-0.18,1.78,-0.581,70.66,27.26,29.5,0.331,0.283,0.492,0.807
93,30,actor_03,sitting,RightHand,0.499,1.339,0.113,31.32,63.26,52.2,0.426,0.175,0.298,0.807
93,30,actor_03,sitting,LeftFoot,-0.042,1.714,0.682,18.56,8.19,78.89,0.191,0.265,0.143,0.807
93,30,actor_03,sitting,RightFoot,0.392,1.456,-0.595,74.68,45.14,82.8,0.264,0.201,0.33,0.807
93,31,actor_03,sitting,Head,-1.277,1.241,-0.483,42.08,54.81,56.28,0.176,0.166,0.456,0.807
93,31,actor_03,sitting,Spine,0.391,1.51,-0.087,87.42,44.22,73.88,0.265,0.229,0.409,0.807
93,31,actor_03,sitting,LeftHand,0.691,1.749,-0.653,72.05,37.86,55.65,0.209,0.196,0.398,0.807
93,31,actor_03,sitting,RightHand,-0.079,1.686,0.571,55.87,21.65,45.09,0.367,0.371,0.178,0.807
93,31,actor_03,sitting,LeftFoot,-0.288,1.68,0.72,45.4,9.12,42.31,0.4,0.19,0.417,0.807
93,31,actor_03,sitting,RightFoot,0.426,1.45,-0.233,47.13,54.38,4.35,0.183,0.497,0.261,0.807
93,32,actor_03,sitting,Head,0.762,1.276,-0.29,43.6,13.55,68.22,0.463,0.271,0.399,0.807
93,32,actor_03,sitting,Spine,-0.431,1.232,-0.323,31.19,8.1,16.2,0.322,0.389,0.472,0.807
93,32,actor_03,sitting,LeftHand,0.15,1.455,0.19,51.51,68.25,28.76,0.277,0.121,0.24,0.807
93,32,actor_03,sitting,RightHand,0.44,1.54,-1.107,16.66,49.71,39.61,0.112,0.189,0.137,0.807
93,32,actor_03,sitting,LeftFoot,0.349,1.92,0.017,43.8,6.43,17.1,0.226,0.282,0.117,0.807
93,32,actor_03,sitting,RightFoot,0.161,1.946,-0.061,74.63,40.1,59.24,0.188,0.155,0.132,0.807
93,33,actor_03,sitting,Head,-0.091,1.345,-0.192,52.99,49.33,51.35,0.263,0.424,0.48,0.807
93,33,actor_03,sitting,Spine,-0.178,1.216,0.601,33.71,78.38,69.4,0.324,0.375,0.486,0.807
93,33,actor_03,sitting,LeftHand,0.026,1.476,0.617,70.64,43.91,57.11,0.167,0.151,0.47,0.807
93,33,actor_03,sitting,RightHand,-1.091,1.579,-1.071,61.82,75.35,52.16,0.33,0.29,0.169,0.807
93,33,actor_03,sitting,LeftFoot,-0.848,2.044,-1.076,10.92,9.12,61.76,0.445,0.289,0.469,0.807
93,33,actor_03,sitting,RightFoot,-0.195,1.933,0.314,2.64,16.41,63.03,0.388,0.185,0.372,0.807
93,34,actor_03,sitting,Head,-1.045,1.327,0.068,56.26,57.26,82.98,0.334,0.259,0.329,0.807
93,34,actor_03,sitting,Spine,-0.695,1.404,-0.327,25.93,20.35,13.1,0.448,0.368,0.156,0.807
93,34,actor_03,sitting,LeftHand,1.084,1.819,0.77,67.38,65.94,3.76,0.324,0.266,0.394,0.807
93,34,actor_03,sitting,RightHand,-0.801,1.403,0.986,64.19,79.07,30.36,0.143,0.238,0.243,0.807
93,34,actor_03,sitting,LeftFoot,0.436,1.576,0.071,54.02,77.49,9.21,0.196,0.135,0.112,0.807
93,34,actor_03,sitting,RightFoot,0.203,1.51,0.121,26.14,61.84,49.88,0.215,0.157,0.149,0.807
93,35,actor_03,sitting,Head,0.641,1.452,0.474,49.39,45.12,28.52,0.174,0.308,0.435,0.807
93,35,actor_03,sitting,Spine,0.6,1.297,-0.616,72.05,80.93,38.46,0.104,0.165,0.191,0.807
93,35,actor_03,sitting,LeftHand,-0.409,1.573,-0.144,21.3,30.14,5.1,0.497,0.238,0.423,0.807
93,35,actor_03,sitting,RightHand,0.549,1.965,-0.58,7.98,82.48,76.4,0.346,0.376,0.269,0.807
93,35,actor_03,sitting,LeftFoot,-0.554,1.399,-1.03,68.25,12.82,85.8,0.405,0.159,0.333,0.807
93,35,actor_03,sitting,RightFoot,0.754,1.609,-0.594,56.91,69.96,78.84,0.419,0.142,0.106,0.807
93,36,actor_03,sitting,Head,0.096,1.633,-1.206,46.3,35.81,60.12,0.331,0.352,0.166,0.807
93,36,actor_03,sitting,Spine,-0.337,1.741,0.836,19.36,44.34,49.87,0.312,0.442,0.26,0.807
93,36,actor_03,sitting,LeftHand,-0.229,1.574,-1.046,63.78,72.97,27.28,0.311,0.358,0.321,0.807
93,36,actor_03,sitting,RightHand,-0.106,1.374,0.757,85.62,41.2,10.88,0.299,0.433,0.182,0.807
93,36,actor_03,sitting,LeftFoot,0.259,1.317,0.041,19.07,9.75,75.52,0.449,0.365,0.364,0.807
93,36,actor_03,sitting,RightFoot,-0.416,1.607,-0.141,47.68,10.55,49.96,0.329,0.457,0.371,0.807
93,37,actor_03,sitting,Head,-0.668,1.537,-0.292,76.96,12.92,3.37,0.11,0.133,0.165,0.807
93,37,actor_03,sitting,Spine,0.45,1.768,0.332,87.42,89.32,84.48,0.258,0.478,0.277,0.807
93,37,actor_03,sitting,LeftHand,-0.064,1.554,-0.495,28.26,67.63,83.42,0.269,0.33,0.498,0.807
93,37,actor_03,sitting,RightHand,0.436,1.11,-0.557,41.14,22.01,18.67,0.265,0.284,0.313,0.807
93,37,actor_03,sitting,LeftFoot,-0.382,1.799,0.376,68.93,24.17,89.61,0.284,0.486,0.411,0.807
93,37,actor_03,sitting,RightFoot,0.645,1.471,0.163,25.16,32.23,0.33,0.37,0.251,0.361,0.807
93,38,actor_03,sitting,Head,0.819,1.505,-0.889,58.47,71.83,42.76,0.488,0.201,0.416,0.807
93,38,actor_03,sitting,Spine,-0.702,1.517,0.221,28.08,67.84,31.46,0.116,0.485,0.303,0.807
93,38,actor_03,sitting,LeftHand,-0.313,1.041,-0.473,8.11,13.05,15.36,0.254,0.173,0.205,0.807
93,38,actor_03,sitting,RightHand,1.297,1.475,1.041,27.93,59.26,70.95,0.129,0.281,0.113,0.807
93,38,actor_03,sitting,LeftFoot,-0.192,1.594,0.545,31.32,36.72,80.11,0.329,0.141,0.164,0.807
93,38,actor_03,sitting,RightFoot,-0.085,1.386,0.201,26.34,28.54,87.89,0.355,0.49,0.169,0.807
93,39,actor_03,sitting,Head,0.25,1.225,0.148,38.76,34.74,42.54,0.233,0.221,0.21,0.807
93,39,actor_03,sitting,Spine,-0.828,1.729,0.57,27.52,46.31,19.72,0.413,0.207,0.112,0.807
93,39,actor_03,sitting,LeftHand,-0.11,1.31,0.629,43.91,59.0,59.41,0.444,0.166,0.262,0.807
93,39,actor_03,sitting,RightHand,1.038,1.409,0.559,59.73,20.99,3.17,0.253,0.445,0.283,0.807
93,39,actor_03,sitting,LeftFoot,0.105,1.48,-1.015,75.26,62.02,47.94,0.45,0.264,0.212,0.807
93,39,actor_03,sitting,RightFoot,1.08,1.11,0.142,32.8,64.57,72.43,0.152,0.168,0.36,0.807
93,40,actor_03,sitting,Head,-0.969,1.595,-0.426,42.99,14.82,46.07,0.196,0.389,0.321,0.807
93,40,actor_03,sitting,Spine,-1.206,1.648,1.306,2.42,54.13,76.12,0.471,0.292,0.306,0.807
93,40,actor_03,sitting,LeftHand,-0.093,1.681,-0.367,59.56,34.34,6.53,0.164,0.216,0.23,0.807
93,40,actor_03,sitting,RightHand,0.025,1.608,-0.463,7.59,23.39,88.63,0.304,0.121,0.32,0.807
93,40,actor_03,sitting,LeftFoot,-0.395,1.278,-0.295,27.57,30.54,82.89,0.306,0.462,0.439,0.807
93,40,actor_03,sitting,RightFoot,0.357,1.618,0.088,11.42,52.95,66.26,0.269,0.3,0.279,0.807
93,41,actor_03,sitting,Head,0.109,1.181,0.109,85.18,36.13,9.41,0.151,0.173,0.235,0.807
93,41,actor_03,sitting,Spine,0.462,1.715,-0.191,65.5,48.8,53.79,0.306,0.437,0.307,0.807
93,41,actor_03,sitting,LeftHand,-0.836,1.514,-0.169,79.82,22.16,85.95,0.463,0.289,0.249,0.807
93,41,actor_03,sitting,RightHand,0.705,1.367,-0.46,46.0,0.1,21.65,0.202,0.274,0.453,0.807
93,41,actor_03,sitting,LeftFoot,0.01,1.026,0.065,76.94,22.37,55.96,0.322,0.13,0.461,0.807
93,41,actor_03,sitting,RightFoot,-0.043,1.2,-0.112,33.96,27.06,69.39,0.402,0.182,0.494,0.807
93,42,actor_03,sitting,Head,-0.306,1.189,-0.108,71.15,8.6,11.03,0.374,0.298,0.39,0.807
93,42,actor_03,sitting,Spine,0.277,1.712,0.45,52.12,12.16,62.92,0.391,0.485,0.476,0.807
93,42,actor_03,sitting,LeftHand,0.185,1.413,-0.464,36.74,49.86,60.73,0.238,0.32,0.125,0.807
93,42,actor_03,sitting,RightHand,0.334,1.554,-0.928,73.78,22.05,60.48,0.296,0.392,0.377,0.807
93,42,actor_03,sitting,LeftFoot,-0.082,1.591,-0.708,46.4,63.63,74.71,0.255,0.481,0.405,0.807
93,42,actor_03,sitting,RightFoot,-0.028,1.51,0.856,17.19,28.21,4.35,0.147,0.228,0.365,0.807
93,43,actor_03,sitting,Head,0.84,1.62,0.021,83.95,88.15,37.98,0.223,0.318,0.222,0.807
93,43,actor_03,sitting,Spine,1.246,1.238,-0.252,75.73,53.26,27.9,0.161,0.202,0.128,0.807
93,43,actor_03,sitting,LeftHand,0.485,1.434,0.012,9.19,11.76,34.94,0.19,0.246,0.263,0.807
93,43,actor_03,sitting,RightHand,0.714,1.45,-0.278,53.28,63.67,63.45,0.358,0.369,0.416,0.807
93,43,actor_03,sitting,LeftFoot,0.352,1.5,0.162,1.62,84.51,14.94,0.161,0.112,0.406,0.807
93,43,actor_03,sitting,RightFoot,0.265,1.509,0.178,4.31,25.4,28.1,0.204,0.412,0.185,0.807
93,44,actor_03,sitting,Head,-0.682,1.415,0.626,54.97,76.63,44.27,0.177,0.4,0.5,0.807
93,44,actor_03,sitting,Spine,-0.242,1.75,0.034,26.69,85.19,15.97,0.391,0.438,0.168,0.807
93,44,actor_03,sitting,LeftHand,-0.439,1.21,0.715,56.49,8.35,86.22,0.249,0.351,0.268,0.807
93,44,actor_03,sitting,RightHand,0.289,1.407,-0.161,34.14,10.45,12.94,0.228,0.202,0.167,0.807
93,44,actor_03,sitting,LeftFoot,0.414,1.202,-0.293,15.6,83.78,11.5,0.244,0.231,0.42,0.807
93,44,actor_03,sitting,RightFoot,0.37,1.944,-0.813,6.92,80.13,72.23,0.454,0.393,0.401,0.807
93,45,actor_03,sitting,Head,-0.551,1.701,-0.22,89.33,76.23,30.07,0.33,0.336,0.376,0.807
93,45,actor_03,sitting,Spine,0.624,1.489,0.298,1.11,83.25,76.69,0.307,0.181,0.244,0.807
93,45,actor_03,sitting,LeftHand,-0.412,1.442,0.377,1.83,0.58,69.4,0.213,0.371,0.155,0.807
93,45,actor_03,sitting,RightHand,-0.185,1.372,-0.051,20.25,45.05,67.48,0.241,0.138,0.386,0.807
93,45,actor_03,sitting,LeftFoot,-0.365,1.632,0.49,57.26,9.31,63.17,0.417,0.343,0.398,0.807
93,45,actor_03,sitting,RightFoot,0.479,1.49,0.288,11.94,6.45,40.79,0.305,0.263,0.415,0.807
93,46,actor_03,sitting,Head,0.022,1.369,0.557,23.6,0.12,33.73,0.199,0.338,0.402,0.807
93,46,actor_03,sitting,Spine,-0.556,1.58,-0.662,79.83,69.99,0.06,0.186,0.203,0.46,0.807
93,46,actor_03,sitting,LeftHand,0.367,1.8,0.357,14.87,42.28,2.73,0.221,0.189,0.498,0.807
93,46,actor_03,sitting,RightHand,-0.525,1.411,0.183,54.09,23.2,40.15,0.357,0.252,0.228,0.807
93,46,actor_03,sitting,LeftFoot,-0.017,1.256,-0.157,29.6,48.1,27.55,0.134,0.135,0.162,0.807
93,46,actor_03,sitting,RightFoot,0.991,1.201,-0.163,48.75,39.71,50.98,0.417,0.191,0.279,0.807
93,47,actor_03,sitting,Head,0.747,1.488,0.464,1.03,66.58,6.03,0.351,0.157,0.4,0.807
93,47,actor_03,sitting,Spine,0.028,1.658,-0.323,72.65,46.53,26.47,0.413,0.42,0.411,0.807
93,47,actor_03,sitting,LeftHand,-0.524,1.71,0.266,59.48,53.47,24.65,0.262,0.261,0.141,0.807
93,47,actor_03,sitting,RightHand,0.1,1.533,0.341,62.45,40.16,26.7,0.193,0.285,0.228,0.807
93,47,actor_03,sitting,LeftFoot,0.379,1.691,0.382,65.9,11.42,5.84,0.335,0.347,0.451,0.807
93,47,actor_03,sitting,RightFoot,0.592,1.751,-0.525,76.79,82.72,67.61,0.174,0.465,0.348,0.807
93,48,actor_03,sitting,Head,0.323,1.457,0.384,26.41,9.19,38.8,0.235,0.484,0.129,0.807
93,48,actor_03,sitting,Spine,0.422,1.487,-0.933,27.99,25.46,56.6,0.234,0.103,0.298,0.807
93,48,actor_03,sitting,LeftHand,-0.072,1.415,0.452,10.16,44.41,6.48,0.392,0.177,0.123,0.807
93,48,actor_03,sitting,RightHand,-0.236,1.334,-0.2,45.75,23.78,4.42,0.2,0.403,0.161,0.807
93,48,actor_03,sitting,LeftFoot,0.293,1.38,-0.305,75.39,32.27,56.08,0.12,0.235,0.154,0.807
93,48,actor_03,sitting,RightFoot,-0.012,1.23,0.91,45.44,39.54,16.63,0.289,0.228,0.381,0.807
93,49,actor_03,sitting,Head,0.294,1.172,-0.162,79.25,83.87,70.71,0.34,0.225,0.442,0.807
93,49,actor_03,sitting,Spine,-0.147,1.751,0.499,59.6,24.67,50.45,0.164,0.183,0.109,0.807
93,49,actor_03,sitting,LeftHand,0.293,1.446,0.134,85.4,51.93,35.86,0.305,0.468,0.469,0.807
93,49,actor_03,sitting,RightHand,0.002,1.799,-0.351,43.58,45.1,55.94,0.232,0.389,0.41,0.807
93,49,actor_03,sitting,LeftFoot,-0.734,1.527,0.3,71.77,69.84,14.69,0.137,0.389,0.326,0.807
93,49,actor_03,sitting,RightFoot,0.262,1.624,1.494,59.74,61.82,32.69,0.377,0.481,0.498,0.807
93,50,actor_03,sitting,Head,0.412,1.768,-0.996,71.19,8.68,6.57,0.228,0.286,0.357,0.807
93,50,actor_03,sitting,Spine,-0.181,1.402,0.358,8.57,12.57,25.66,0.39,0.413,0.206,0.807
93,50,actor_03,sitting,LeftHand,0.242,1.476,0.159,26.31,36.13,8.47,0.159,0.377,0.456,0.807
93,50,actor_03,sitting,RightHand,-0.228,1.097,0.268,19.39,33.42,78.3,0.137,0.32,0.133,0.807
93,50,actor_03,sitting,LeftFoot,0.309,1.501,0.146,45.65,82.06,29.67,0.418,0.393,0.223,0.807
93,50,actor_03,sitting,RightFoot,-0.271,1.575,-0.394,72.59,13.96,62.97,0.383,0.381,0.235,0.807
94,1,actor_07,dancing,Head,-0.192,1.874,0.037,5.57,15.75,27.65,0.461,0.195,0.128,0.655
94,1,actor_07,dancing,Spine,-0.012,1.627,1.088,20.32,74.61,67.72,0.215,0.301,0.168,0.655
94,1,actor_07,dancing,LeftHand,0.9,1.423,-0.821,85.82,33.78,30.55,0.492,0.422,0.356,0.655
94,1,actor_07,dancing,RightHand,-0.136,1.845,0.391,14.74,14.35,9.1,0.276,0.418,0.185,0.655
94,1,actor_07,dancing,LeftFoot,-0.298,1.579,-0.12,77.48,48.23,2.92,0.267,0.253,0.192,0.655
94,1,actor_07,dancing,RightFoot,-0.114,1.078,-0.709,86.23,20.15,76.91,0.395,0.244,0.361,0.655
94,2,actor_07,dancing,Head,0.701,1.616,0.151,18.48,42.08,82.43,0.447,0.209,0.131,0.655
94,2,actor_07,dancing,Spine,-0.48,1.693,0.336,74.82,48.26,43.42,0.424,0.27,0.24,0.655
94,2,actor_07,dancing,LeftHand,-0.464,1.391,-0.366,33.21,28.02,26.2,0.227,0.372,0.316,0.655
94,2,actor_07,dancing,RightHand,-0.079,1.354,-0.246,33.23,23.75,55.82,0.296,0.411,0.241,0.655
94,2,actor_07,dancing,LeftFoot,-0.986,1.121,0.887,28.82,21.87,9.37,0.391,0.467,0.169,0.655
94,2,actor_07,dancing,RightFoot,0.886,1.621,0.012,23.24,33.08,34.03,0.233,0.375,0.298,0.655
94,3,actor_07,dancing,Head,-0.17,1.66,-0.32,83.54,41.21,80.9,0.335,0.3,0.127,0.655
94,3,actor_07,dancing,Spine,-0.952,1.426,0.229,88.5,88.5,47.96,0.343,0.223,0.15,0.655
94,3,actor_07,dancing,LeftHand,-0.67,1.342,0.182,5.75,16.42,1.35,0.156,0.374,0.476,0.655
94,3,actor_07,dancing,RightHand,0.241,1.634,-0.805,37.49,15.95,50.04,0.122,0.131,0.199,0.655
94,3,actor_07,dancing,LeftFoot,0.344,1.693,-0.839,89.46,54.26,17.68,0.419,0.395,0.239,0.655
94,3,actor_07,dancing,RightFoot,-0.916,1.443,-0.377,59.03,36.04,33.02,0.38,0.174,0.408,0.655
94,4,actor_07,dancing,Head,0.297,1.643,0.153,58.74,24.04,69.91,0.38,0.119,0.391,0.655
94,4,actor_07,dancing,Spine,0.178,1.555,0.485,80.38,71.97,45.77,0.232,0.302,0.318,0.655
94,4,actor_07,dancing,LeftHand,-0.492,1.436,-0.92,55.61,52.99,7.6,0.334,0.44,0.113,0.655
94,4,actor_07,dancing,RightHand,-0.235,1.54,0.78,84.63,82.31,2.71,0.143,0.33,0.331,0.655
94,4,actor_07,dancing,LeftFoot,0.43,1.57,0.006,34.9,21.1,15.3,0.406,0.492,0.428,0.655
94,4,actor_07,dancing,RightFoot,0.111,1.505,0.53,55.1,62.63,10.53,0.314,0.192,0.311,0.655
94,5,actor_07,dancing,Head,0.049,1.596,0.393,40.69,39.0,15.82,0.414,0.355,0.291,0.655
94,5,actor_07,dancing,Spine,0.563,1.469,0.319,66.76,35.92,25.2,0.153,0.413,0.137,0.655
94,5,actor_07,dancing,LeftHand,0.393,1.57,-0.198,37.85,60.29,79.47,0.362,0.46,0.118,0.655
94,5,actor_07,dancing,RightHand,0.51,1.338,-0.06,6.34,40.25,52.13,0.271,0.236,0.243,0.655
94,5,actor_07,dancing,LeftFoot,0.02,1.319,-0.509,73.64,52.29,23.18,0.263,0.451,0.257,0.655
94,5,actor_07,dancing,RightFoot,-0.734,1.307,0.238,12.55,72.71,4.75,0.315,0.109,0.487,0.655
94,6,actor_07,dancing,Head,0.54,1.489,-0.57,34.69,44.62,60.45,0.111,0.391,0.283,0.655
94,6,actor_07,dancing,Spine,-0.827,1.281,0.035,50.84,48.21,65.67,0.124,0.373,0.219,0.655
94,6,actor_07,dancing,LeftHand,-0.601,1.827,0.853,28.6,50.64,58.61,0.245,0.161,0.376,0.655
94,6,actor_07,dancing,RightHand,0.119,1.477,-0.389,61.25,35.79,57.09,0.163,0.337,0.489,0.655
94,6,actor_07,dancing,LeftFoot,-0.094,1.62,0.184,89.34,76.02,14.54,0.177,0.268,0.449,0.655
94,6,actor_07,dancing,RightFoot,0.67,1.46,-0.124,49.28,47.31,82.0,0.41,0.23,0.388,0.655
94,7,actor_07,dancing,Head,0.115,1.317,-0.431,62.12,66.54,14.63,0.439,0.228,0.259,0.655
94,7,actor_07,dancing,Spine,0.797,1.577,-0.095,29.69,78.99,1.74,0.481,0.129,0.18,0.655
94,7,actor_07,dancing,LeftHand,0.027,1.382,-0.315,83.53,48.2,13.29,0.391,0.129,0.419,0.655
94,7,actor_07,dancing,RightHand,-0.326,1.369,-0.5,70.84,71.48,9.47,0.395,0.363,0.211,0.655
94,7,actor_07,dancing,LeftFoot,0.266,1.505,-0.975,42.79,69.48,5.24,0.449,0.387,0.176,0.655
94,7,actor_07,dancing,RightFoot,-0.178,1.677,0.296,47.0,23.75,84.18,0.214,0.203,0.461,0.655
94,8,actor_07,dancing,Head,-0.224,1.392,-0.072,37.61,24.78,10.94,0.455,0.102,0.332,0.655
94,8,actor_07,dancing,Spine,-0.254,1.496,0.788,20.86,28.29,12.05,0.414,0.358,0.247,0.655
94,8,actor_07,dancing,LeftHand,0.48,1.488,0.543,85.79,10.47,4.65,0.177,0.459,0.494,0.655
94,8,actor_07,dancing,RightHand,-0.593,1.925,-0.211,40.35,82.54,30.97,0.416,0.437,0.299,0.655
94,8,actor_07,dancing,LeftFoot,-0.159,1.395,-0.532,35.54,64.91,35.82,0.354,0.394,0.153,0.655
94,8,actor_07,dancing,RightFoot,-0.242,1.101,-0.101,88.54,58.33,8.23,0.457,0.363,0.423,0.655
94,9,actor_07,dancing,Head,-0.308,1.222,0.641,4.15,10.71,29.24,0.351,0.331,0.211,0.655
94,9,actor_07,dancing,Spine,-1.153,1.73,-0.518,71.97,8.03,35.94,0.289,0.209,0.472,0.655
94,9,actor_07,dancing,LeftHand,1.156,1.365,-0.655,87.73,13.7,14.31,0.103,0.314,0.321,0.655
94,9,actor_07,dancing,RightHand,0.603,1.728,-0.034,22.14,34.79,88.65,0.34,0.489,0.168,0.655
94,9,actor_07,dancing,LeftFoot,0.051,1.327,1.011,82.02,66.8,38.2,0.126,0.403,0.441,0.655
94,9,actor_07,dancing,RightFoot,0.239,1.558,-0.109,1.64,5.28,43.78,0.399,0.126,0.382,0.655
94,10,actor_07,dancing,Head,0.504,1.512,-0.245,1.13,29.03,43.53,0.491,0.167,0.5,0.655
94,10,actor_07,dancing,Spine,-0.268,1.548,0.275,56.42,9.77,26.04,0.392,0.473,0.252,0.655
94,10,actor_07,dancing,LeftHand,-0.1,1.492,0.622,75.89,88.46,37.92,0.291,0.158,0.225,0.655
94,10,actor_07,dancing,RightHand,0.057,1.847,-0.359,9.5,61.67,20.17,0.242,0.489,0.448,0.655
94,10,actor_07,dancing,LeftFoot,-1.116,1.82,0.496,13.74,70.07,85.7,0.16,0.434,0.343,0.655
94,10,actor_07,dancing,RightFoot,0.152,1.31,0.0,78.32,80.97,23.26,0.243,0.407,0.279,0.655
94,11,actor_07,dancing,Head,-0.141,1.524,-0.066,57.18,62.38,26.88,0.455,0.492,0.477,0.655
